Date,Product_Family,SKU,Demand
2015-04-01,FOODS_3,FOODS_3_502,84
2015-05-01,FOODS_3,FOODS_3_502,85
2015-06-01,FOODS_3,FOODS_3_502,49
2015-07-01,FOODS_3,FOODS_3_502,85
2015-08-01,FOODS_3,FOODS_3_502,90
2015-09-01,FOODS_3,FOODS_3_502,64
2015-10-01,FOODS_3,FOODS_3_502,82
2015-11-01,FOODS_3,FOODS_3_502,49
2015-12-01,FOODS_3,FOODS_3_502,43
2016-01-01,FOODS_3,FOODS_3_502,78
2016-02-01,FOODS_3,FOODS_3_502,54
2016-03-01,FOODS_3,FOODS_3_502,46
2016-04-01,FOODS_3,FOODS_3_502,58
2016-05-01,FOODS_3,FOODS_3_502,47
2011-01-01,FOODS_3,FOODS_3_503,0
2011-02-01,FOODS_3,FOODS_3_503,0
2011-03-01,FOODS_3,FOODS_3_503,47
2011-04-01,FOODS_3,FOODS_3_503,0
2011-05-01,FOODS_3,FOODS_3_503,18
2011-06-01,FOODS_3,FOODS_3_503,25
2011-07-01,FOODS_3,FOODS_3_503,51
2011-08-01,FOODS_3,FOODS_3_503,64
2011-09-01,FOODS_3,FOODS_3_503,72
2011-10-01,FOODS_3,FOODS_3_503,106
2011-11-01,FOODS_3,FOODS_3_503,51
2011-12-01,FOODS_3,FOODS_3_503,10
2012-01-01,FOODS_3,FOODS_3_503,7
2012-02-01,FOODS_3,FOODS_3_503,0
2012-03-01,FOODS_3,FOODS_3_503,0
2012-04-01,FOODS_3,FOODS_3_503,26
2012-05-01,FOODS_3,FOODS_3_503,8
2012-06-01,FOODS_3,FOODS_3_503,59
2012-07-01,FOODS_3,FOODS_3_503,57
2012-08-01,FOODS_3,FOODS_3_503,81
2012-09-01,FOODS_3,FOODS_3_503,70
2012-10-01,FOODS_3,FOODS_3_503,70
2012-11-01,FOODS_3,FOODS_3_503,48
2012-12-01,FOODS_3,FOODS_3_503,72
2013-01-01,FOODS_3,FOODS_3_503,70
2013-02-01,FOODS_3,FOODS_3_503,43
2013-03-01,FOODS_3,FOODS_3_503,52
2013-04-01,FOODS_3,FOODS_3_503,60
2013-05-01,FOODS_3,FOODS_3_503,70
2013-06-01,FOODS_3,FOODS_3_503,67
2013-07-01,FOODS_3,FOODS_3_503,109
2013-08-01,FOODS_3,FOODS_3_503,188
2013-09-01,FOODS_3,FOODS_3_503,196
2013-10-01,FOODS_3,FOODS_3_503,213
2013-11-01,FOODS_3,FOODS_3_503,213
2013-12-01,FOODS_3,FOODS_3_503,216
2014-01-01,FOODS_3,FOODS_3_503,231
2014-02-01,FOODS_3,FOODS_3_503,218
2014-03-01,FOODS_3,FOODS_3_503,250
2014-04-01,FOODS_3,FOODS_3_503,218
2014-05-01,FOODS_3,FOODS_3_503,280
2014-06-01,FOODS_3,FOODS_3_503,178
2014-07-01,FOODS_3,FOODS_3_503,204
2014-08-01,FOODS_3,FOODS_3_503,151
2014-09-01,FOODS_3,FOODS_3_503,102
2014-10-01,FOODS_3,FOODS_3_503,73
2014-11-01,FOODS_3,FOODS_3_503,69
2014-12-01,FOODS_3,FOODS_3_503,62
2015-01-01,FOODS_3,FOODS_3_503,49
2015-02-01,FOODS_3,FOODS_3_503,30
2015-03-01,FOODS_3,FOODS_3_503,10
2015-04-01,FOODS_3,FOODS_3_503,13
2015-05-01,FOODS_3,FOODS_3_503,70
2015-06-01,FOODS_3,FOODS_3_503,76
2015-07-01,FOODS_3,FOODS_3_503,97
2015-08-01,FOODS_3,FOODS_3_503,96
2015-09-01,FOODS_3,FOODS_3_503,86
2015-10-01,FOODS_3,FOODS_3_503,86
2015-11-01,FOODS_3,FOODS_3_503,84
2015-12-01,FOODS_3,FOODS_3_503,73
2016-01-01,FOODS_3,FOODS_3_503,84
2016-02-01,FOODS_3,FOODS_3_503,67
2016-03-01,FOODS_3,FOODS_3_503,108
2016-04-01,FOODS_3,FOODS_3_503,143
2016-05-01,FOODS_3,FOODS_3_503,79
2011-01-01,FOODS_3,FOODS_3_564,0
2011-02-01,FOODS_3,FOODS_3_564,0
2011-03-01,FOODS_3,FOODS_3_564,1
2011-04-01,FOODS_3,FOODS_3_564,23
2011-05-01,FOODS_3,FOODS_3_564,0
2011-06-01,FOODS_3,FOODS_3_564,0
2011-07-01,FOODS_3,FOODS_3_564,0
2011-08-01,FOODS_3,FOODS_3_564,0
2011-09-01,FOODS_3,FOODS_3_564,61
2011-10-01,FOODS_3,FOODS_3_564,64
2011-11-01,FOODS_3,FOODS_3_564,17
2011-12-01,FOODS_3,FOODS_3_564,63
2012-01-01,FOODS_3,FOODS_3_564,45
2012-02-01,FOODS_3,FOODS_3_564,1
2012-03-01,FOODS_3,FOODS_3_564,0
2012-04-01,FOODS_3,FOODS_3_564,0
2012-05-01,FOODS_3,FOODS_3_564,0
2012-06-01,FOODS_3,FOODS_3_564,0
2012-07-01,FOODS_3,FOODS_3_564,0
2012-08-01,FOODS_3,FOODS_3_564,1
2012-09-01,FOODS_3,FOODS_3_564,0
2012-10-01,FOODS_3,FOODS_3_564,0
2012-11-01,FOODS_3,FOODS_3_564,0
2012-12-01,FOODS_3,FOODS_3_564,0
2013-01-01,FOODS_3,FOODS_3_564,0
2013-02-01,FOODS_3,FOODS_3_564,34
2013-03-01,FOODS_3,FOODS_3_564,10
2013-04-01,FOODS_3,FOODS_3_564,23
2013-05-01,FOODS_3,FOODS_3_564,34
2013-06-01,FOODS_3,FOODS_3_564,3
2013-07-01,FOODS_3,FOODS_3_564,34
2013-08-01,FOODS_3,FOODS_3_564,32
2013-09-01,FOODS_3,FOODS_3_564,38
2013-10-01,FOODS_3,FOODS_3_564,22
2013-11-01,FOODS_3,FOODS_3_564,16
2013-12-01,FOODS_3,FOODS_3_564,42
2014-01-01,FOODS_3,FOODS_3_564,29
2014-02-01,FOODS_3,FOODS_3_564,9
2014-03-01,FOODS_3,FOODS_3_564,0
2014-04-01,FOODS_3,FOODS_3_564,0
2014-05-01,FOODS_3,FOODS_3_564,0
2014-06-01,FOODS_3,FOODS_3_564,0
2014-07-01,FOODS_3,FOODS_3_564,0
2014-08-01,FOODS_3,FOODS_3_564,0
2014-09-01,FOODS_3,FOODS_3_564,0
2014-10-01,FOODS_3,FOODS_3_564,0
2014-11-01,FOODS_3,FOODS_3_564,0
2014-12-01,FOODS_3,FOODS_3_564,11
2015-01-01,FOODS_3,FOODS_3_564,2
2015-02-01,FOODS_3,FOODS_3_564,17
2015-03-01,FOODS_3,FOODS_3_564,35
2015-04-01,FOODS_3,FOODS_3_564,19
2015-05-01,FOODS_3,FOODS_3_564,5
2015-06-01,FOODS_3,FOODS_3_564,1
2015-07-01,FOODS_3,FOODS_3_564,11
2015-08-01,FOODS_3,FOODS_3_564,31
2015-09-01,FOODS_3,FOODS_3_564,36
2015-10-01,FOODS_3,FOODS_3_564,46
2015-11-01,FOODS_3,FOODS_3_564,14
2015-12-01,FOODS_3,FOODS_3_564,0
2016-01-01,FOODS_3,FOODS_3_564,12
2016-02-01,FOODS_3,FOODS_3_564,14
2016-03-01,FOODS_3,FOODS_3_564,9
2016-04-01,FOODS_3,FOODS_3_564,38
2016-05-01,FOODS_3,FOODS_3_564,23
2011-01-01,FOODS_3,FOODS_3_581,5
2011-02-01,FOODS_3,FOODS_3_581,38
2011-03-01,FOODS_3,FOODS_3_581,28
2011-04-01,FOODS_3,FOODS_3_581,27
2011-05-01,FOODS_3,FOODS_3_581,33
2011-06-01,FOODS_3,FOODS_3_581,30
2011-07-01,FOODS_3,FOODS_3_581,37
2011-08-01,FOODS_3,FOODS_3_581,42
2011-09-01,FOODS_3,FOODS_3_581,30
2011-10-01,FOODS_3,FOODS_3_581,47
2011-11-01,FOODS_3,FOODS_3_581,62
2011-12-01,FOODS_3,FOODS_3_581,80
2012-01-01,FOODS_3,FOODS_3_581,41
2012-02-01,FOODS_3,FOODS_3_581,23
2012-03-01,FOODS_3,FOODS_3_581,32
2012-04-01,FOODS_3,FOODS_3_581,36
2012-05-01,FOODS_3,FOODS_3_581,26
2012-06-01,FOODS_3,FOODS_3_581,28
2012-07-01,FOODS_3,FOODS_3_581,37
2012-08-01,FOODS_3,FOODS_3_581,27
2012-09-01,FOODS_3,FOODS_3_581,31
2012-10-01,FOODS_3,FOODS_3_581,19
2012-11-01,FOODS_3,FOODS_3_581,35
2012-12-01,FOODS_3,FOODS_3_581,38
2013-01-01,FOODS_3,FOODS_3_581,23
2013-02-01,FOODS_3,FOODS_3_581,14
2013-03-01,FOODS_3,FOODS_3_581,25
2013-04-01,FOODS_3,FOODS_3_581,17
2013-05-01,FOODS_3,FOODS_3_581,16
2013-06-01,FOODS_3,FOODS_3_581,22
2013-07-01,FOODS_3,FOODS_3_581,27
2013-08-01,FOODS_3,FOODS_3_581,20
2013-09-01,FOODS_3,FOODS_3_581,31
2013-10-01,FOODS_3,FOODS_3_581,29
2013-11-01,FOODS_3,FOODS_3_581,33
2013-12-01,FOODS_3,FOODS_3_581,30
2014-01-01,FOODS_3,FOODS_3_581,29
2014-02-01,FOODS_3,FOODS_3_581,25
2014-03-01,FOODS_3,FOODS_3_581,24
2014-04-01,FOODS_3,FOODS_3_581,34
2014-05-01,FOODS_3,FOODS_3_581,27
2014-06-01,FOODS_3,FOODS_3_581,27
2014-07-01,FOODS_3,FOODS_3_581,20
2014-08-01,FOODS_3,FOODS_3_581,17
2014-09-01,FOODS_3,FOODS_3_581,28
2014-10-01,FOODS_3,FOODS_3_581,43
2014-11-01,FOODS_3,FOODS_3_581,82
2014-12-01,FOODS_3,FOODS_3_581,49
2015-01-01,FOODS_3,FOODS_3_581,35
2015-02-01,FOODS_3,FOODS_3_581,29
2015-03-01,FOODS_3,FOODS_3_581,33
2015-04-01,FOODS_3,FOODS_3_581,32
2015-05-01,FOODS_3,FOODS_3_581,18
2015-06-01,FOODS_3,FOODS_3_581,31
2015-07-01,FOODS_3,FOODS_3_581,26
2015-08-01,FOODS_3,FOODS_3_581,16
2015-09-01,FOODS_3,FOODS_3_581,16
2015-10-01,FOODS_3,FOODS_3_581,16
2015-11-01,FOODS_3,FOODS_3_581,48
2015-12-01,FOODS_3,FOODS_3_581,73
2016-01-01,FOODS_3,FOODS_3_581,31
2016-02-01,FOODS_3,FOODS_3_581,26
2016-03-01,FOODS_3,FOODS_3_581,27
2016-04-01,FOODS_3,FOODS_3_581,35
2016-05-01,FOODS_3,FOODS_3_581,23
2011-01-01,FOODS_3,FOODS_3_596,3
2011-02-01,FOODS_3,FOODS_3_596,60
2011-03-01,FOODS_3,FOODS_3_596,72
2011-04-01,FOODS_3,FOODS_3_596,75
2011-05-01,FOODS_3,FOODS_3_596,79
2011-06-01,FOODS_3,FOODS_3_596,84
2011-07-01,FOODS_3,FOODS_3_596,60
2011-08-01,FOODS_3,FOODS_3_596,58
2011-09-01,FOODS_3,FOODS_3_596,38
2011-10-01,FOODS_3,FOODS_3_596,78
2011-11-01,FOODS_3,FOODS_3_596,62
2011-12-01,FOODS_3,FOODS_3_596,53
2012-01-01,FOODS_3,FOODS_3_596,76
2012-02-01,FOODS_3,FOODS_3_596,62
2012-03-01,FOODS_3,FOODS_3_596,64
2012-04-01,FOODS_3,FOODS_3_596,59
2012-05-01,FOODS_3,FOODS_3_596,52
2012-06-01,FOODS_3,FOODS_3_596,54
2012-07-01,FOODS_3,FOODS_3_596,41
2012-08-01,FOODS_3,FOODS_3_596,64
2012-09-01,FOODS_3,FOODS_3_596,63
2012-10-01,FOODS_3,FOODS_3_596,56
2012-11-01,FOODS_3,FOODS_3_596,62
2012-12-01,FOODS_3,FOODS_3_596,71
2013-01-01,FOODS_3,FOODS_3_596,70
2013-02-01,FOODS_3,FOODS_3_596,63
2013-03-01,FOODS_3,FOODS_3_596,71
2013-04-01,FOODS_3,FOODS_3_596,56
2013-05-01,FOODS_3,FOODS_3_596,52
2013-06-01,FOODS_3,FOODS_3_596,47
2013-07-01,FOODS_3,FOODS_3_596,78
2013-08-01,FOODS_3,FOODS_3_596,49
2013-09-01,FOODS_3,FOODS_3_596,57
2013-10-01,FOODS_3,FOODS_3_596,58
2013-11-01,FOODS_3,FOODS_3_596,48
2013-12-01,FOODS_3,FOODS_3_596,53
2014-01-01,FOODS_3,FOODS_3_596,53
2014-02-01,FOODS_3,FOODS_3_596,49
2014-03-01,FOODS_3,FOODS_3_596,86
2014-04-01,FOODS_3,FOODS_3_596,67
2014-05-01,FOODS_3,FOODS_3_596,48
2014-06-01,FOODS_3,FOODS_3_596,44
2014-07-01,FOODS_3,FOODS_3_596,35
2014-08-01,FOODS_3,FOODS_3_596,43
2014-09-01,FOODS_3,FOODS_3_596,67
2014-10-01,FOODS_3,FOODS_3_596,101
2014-11-01,FOODS_3,FOODS_3_596,70
2014-12-01,FOODS_3,FOODS_3_596,43
2015-01-01,FOODS_3,FOODS_3_596,50
2015-02-01,FOODS_3,FOODS_3_596,53
2015-03-01,FOODS_3,FOODS_3_596,49
2015-04-01,FOODS_3,FOODS_3_596,48
2015-05-01,FOODS_3,FOODS_3_596,48
2015-06-01,FOODS_3,FOODS_3_596,51
2015-07-01,FOODS_3,FOODS_3_596,70
2015-08-01,FOODS_3,FOODS_3_596,68
2015-09-01,FOODS_3,FOODS_3_596,70
2015-10-01,FOODS_3,FOODS_3_596,79
2015-11-01,FOODS_3,FOODS_3_596,73
2015-12-01,FOODS_3,FOODS_3_596,58
2016-01-01,FOODS_3,FOODS_3_596,71
2016-02-01,FOODS_3,FOODS_3_596,66
2016-03-01,FOODS_3,FOODS_3_596,62
2016-04-01,FOODS_3,FOODS_3_596,62
2016-05-01,FOODS_3,FOODS_3_596,52
2011-01-01,FOODS_3,FOODS_3_663,0
2011-02-01,FOODS_3,FOODS_3_663,36
2011-03-01,FOODS_3,FOODS_3_663,36
2011-04-01,FOODS_3,FOODS_3_663,60
2011-05-01,FOODS_3,FOODS_3_663,0
2011-06-01,FOODS_3,FOODS_3_663,0
2011-07-01,FOODS_3,FOODS_3_663,0
2011-08-01,FOODS_3,FOODS_3_663,0
2011-09-01,FOODS_3,FOODS_3_663,79
2011-10-01,FOODS_3,FOODS_3_663,52
2011-11-01,FOODS_3,FOODS_3_663,30
2011-12-01,FOODS_3,FOODS_3_663,60
2012-01-01,FOODS_3,FOODS_3_663,86
2012-02-01,FOODS_3,FOODS_3_663,0
2012-03-01,FOODS_3,FOODS_3_663,0
2012-04-01,FOODS_3,FOODS_3_663,0
2012-05-01,FOODS_3,FOODS_3_663,0
2012-06-01,FOODS_3,FOODS_3_663,0
2012-07-01,FOODS_3,FOODS_3_663,0
2012-08-01,FOODS_3,FOODS_3_663,3
2012-09-01,FOODS_3,FOODS_3_663,0
2012-10-01,FOODS_3,FOODS_3_663,0
2012-11-01,FOODS_3,FOODS_3_663,0
2012-12-01,FOODS_3,FOODS_3_663,0
2013-01-01,FOODS_3,FOODS_3_663,0
2013-02-01,FOODS_3,FOODS_3_663,55
2013-03-01,FOODS_3,FOODS_3_663,56
2013-04-01,FOODS_3,FOODS_3_663,52
2013-05-01,FOODS_3,FOODS_3_663,3
2013-06-01,FOODS_3,FOODS_3_663,58
2013-07-01,FOODS_3,FOODS_3_663,30
2013-08-01,FOODS_3,FOODS_3_663,14
2013-09-01,FOODS_3,FOODS_3_663,46
2013-10-01,FOODS_3,FOODS_3_663,61
2013-11-01,FOODS_3,FOODS_3_663,43
2013-12-01,FOODS_3,FOODS_3_663,36
2014-01-01,FOODS_3,FOODS_3_663,37
2014-02-01,FOODS_3,FOODS_3_663,12
2014-03-01,FOODS_3,FOODS_3_663,0
2014-04-01,FOODS_3,FOODS_3_663,0
2014-05-01,FOODS_3,FOODS_3_663,0
2014-06-01,FOODS_3,FOODS_3_663,0
2014-07-01,FOODS_3,FOODS_3_663,0
2014-08-01,FOODS_3,FOODS_3_663,0
2014-09-01,FOODS_3,FOODS_3_663,0
2014-10-01,FOODS_3,FOODS_3_663,0
2014-11-01,FOODS_3,FOODS_3_663,0
2014-12-01,FOODS_3,FOODS_3_663,5
2015-01-01,FOODS_3,FOODS_3_663,70
2015-02-01,FOODS_3,FOODS_3_663,51
2015-03-01,FOODS_3,FOODS_3_663,63
2015-04-01,FOODS_3,FOODS_3_663,84
2015-05-01,FOODS_3,FOODS_3_663,78
2015-06-01,FOODS_3,FOODS_3_663,67
2015-07-01,FOODS_3,FOODS_3_663,68
2015-08-01,FOODS_3,FOODS_3_663,57
2015-09-01,FOODS_3,FOODS_3_663,27
2015-10-01,FOODS_3,FOODS_3_663,22
2015-11-01,FOODS_3,FOODS_3_663,11
2015-12-01,FOODS_3,FOODS_3_663,0
2016-01-01,FOODS_3,FOODS_3_663,11
2016-02-01,FOODS_3,FOODS_3_663,0
2016-03-01,FOODS_3,FOODS_3_663,0
2016-04-01,FOODS_3,FOODS_3_663,12
2016-05-01,FOODS_3,FOODS_3_663,48
2011-01-01,FOODS_3,FOODS_3_710,0
2011-02-01,FOODS_3,FOODS_3_710,0
2011-03-01,FOODS_3,FOODS_3_710,0
2011-04-01,FOODS_3,FOODS_3_710,0
2011-05-01,FOODS_3,FOODS_3_710,0
2011-06-01,FOODS_3,FOODS_3_710,0
2011-07-01,FOODS_3,FOODS_3_710,0
2011-08-01,FOODS_3,FOODS_3_710,0
2011-09-01,FOODS_3,FOODS_3_710,0
2011-10-01,FOODS_3,FOODS_3_710,0
2011-11-01,FOODS_3,FOODS_3_710,0
2011-12-01,FOODS_3,FOODS_3_710,0
2012-01-01,FOODS_3,FOODS_3_710,0
2012-02-01,FOODS_3,FOODS_3_710,0
2012-03-01,FOODS_3,FOODS_3_710,0
2012-04-01,FOODS_3,FOODS_3_710,0
2012-05-01,FOODS_3,FOODS_3_710,0
2012-06-01,FOODS_3,FOODS_3_710,0
2012-07-01,FOODS_3,FOODS_3_710,0
2012-08-01,FOODS_3,FOODS_3_710,0
2012-09-01,FOODS_3,FOODS_3_710,0
2012-10-01,FOODS_3,FOODS_3_710,0
2012-11-01,FOODS_3,FOODS_3_710,0
2012-12-01,FOODS_3,FOODS_3_710,0
2013-01-01,FOODS_3,FOODS_3_710,0
2013-02-01,FOODS_3,FOODS_3_710,0
2013-03-01,FOODS_3,FOODS_3_710,0
2013-04-01,FOODS_3,FOODS_3_710,0
2013-05-01,FOODS_3,FOODS_3_710,0
2013-06-01,FOODS_3,FOODS_3_710,0
2013-07-01,FOODS_3,FOODS_3_710,28
2013-08-01,FOODS_3,FOODS_3_710,23
2013-09-01,FOODS_3,FOODS_3_710,15
2013-10-01,FOODS_3,FOODS_3_710,23
2013-11-01,FOODS_3,FOODS_3_710,15
2013-12-01,FOODS_3,FOODS_3_710,22
2014-01-01,FOODS_3,FOODS_3_710,34
2014-02-01,FOODS_3,FOODS_3_710,20
2014-03-01,FOODS_3,FOODS_3_710,27
2014-04-01,FOODS_3,FOODS_3_710,28
2014-05-01,FOODS_3,FOODS_3_710,8
2014-06-01,FOODS_3,FOODS_3_710,18
2014-07-01,FOODS_3,FOODS_3_710,14
2014-08-01,FOODS_3,FOODS_3_710,16
2014-09-01,FOODS_3,FOODS_3_710,10
2014-10-01,FOODS_3,FOODS_3_710,9
2014-11-01,FOODS_3,FOODS_3_710,14
2014-12-01,FOODS_3,FOODS_3_710,14
2015-01-01,FOODS_3,FOODS_3_710,13
2015-02-01,FOODS_3,FOODS_3_710,12
2015-03-01,FOODS_3,FOODS_3_710,9
2015-04-01,FOODS_3,FOODS_3_710,13
2015-05-01,FOODS_3,FOODS_3_710,21
2015-06-01,FOODS_3,FOODS_3_710,16
2015-07-01,FOODS_3,FOODS_3_710,17
2015-08-01,FOODS_3,FOODS_3_710,19
2015-09-01,FOODS_3,FOODS_3_710,14
2015-10-01,FOODS_3,FOODS_3_710,12
2015-11-01,FOODS_3,FOODS_3_710,12
2015-12-01,FOODS_3,FOODS_3_710,13
2016-01-01,FOODS_3,FOODS_3_710,8
2016-02-01,FOODS_3,FOODS_3_710,12
2016-03-01,FOODS_3,FOODS_3_710,10
2016-04-01,FOODS_3,FOODS_3_710,11
2016-05-01,FOODS_3,FOODS_3_710,14
2011-01-01,FOODS_3,FOODS_3_770,0
2011-02-01,FOODS_3,FOODS_3_770,0
2011-03-01,FOODS_3,FOODS_3_770,0
2011-04-01,FOODS_3,FOODS_3_770,0
2011-05-01,FOODS_3,FOODS_3_770,0
2011-06-01,FOODS_3,FOODS_3_770,0
2011-07-01,FOODS_3,FOODS_3_770,0
2011-08-01,FOODS_3,FOODS_3_770,0
2011-09-01,FOODS_3,FOODS_3_770,0
2011-10-01,FOODS_3,FOODS_3_770,0
2011-11-01,FOODS_3,FOODS_3_770,0
2011-12-01,FOODS_3,FOODS_3_770,0
2012-01-01,FOODS_3,FOODS_3_770,0
2012-02-01,FOODS_3,FOODS_3_770,0
2012-03-01,FOODS_3,FOODS_3_770,0
2012-04-01,FOODS_3,FOODS_3_770,0
2012-05-01,FOODS_3,FOODS_3_770,0
2012-06-01,FOODS_3,FOODS_3_770,0
2012-07-01,FOODS_3,FOODS_3_770,0
2012-08-01,FOODS_3,FOODS_3_770,0
2012-09-01,FOODS_3,FOODS_3_770,0
2012-10-01,FOODS_3,FOODS_3_770,0
2012-11-01,FOODS_3,FOODS_3_770,7
2012-12-01,FOODS_3,FOODS_3_770,0
2013-01-01,FOODS_3,FOODS_3_770,28
2013-02-01,FOODS_3,FOODS_3_770,68
2013-03-01,FOODS_3,FOODS_3_770,86
2013-04-01,FOODS_3,FOODS_3_770,55
2013-05-01,FOODS_3,FOODS_3_770,53
2013-06-01,FOODS_3,FOODS_3_770,36
2013-07-01,FOODS_3,FOODS_3_770,27
2013-08-01,FOODS_3,FOODS_3_770,13
2013-09-01,FOODS_3,FOODS_3_770,26
2013-10-01,FOODS_3,FOODS_3_770,40
2013-11-01,FOODS_3,FOODS_3_770,30
2013-12-01,FOODS_3,FOODS_3_770,27
2014-01-01,FOODS_3,FOODS_3_770,25
2014-02-01,FOODS_3,FOODS_3_770,63
2014-03-01,FOODS_3,FOODS_3_770,49
2014-04-01,FOODS_3,FOODS_3_770,40
2014-05-01,FOODS_3,FOODS_3_770,42
2014-06-01,FOODS_3,FOODS_3_770,35
2014-07-01,FOODS_3,FOODS_3_770,52
2014-08-01,FOODS_3,FOODS_3_770,40
2014-09-01,FOODS_3,FOODS_3_770,122
2014-10-01,FOODS_3,FOODS_3_770,72
2014-11-01,FOODS_3,FOODS_3_770,27
2014-12-01,FOODS_3,FOODS_3_770,15
2015-01-01,FOODS_3,FOODS_3_770,57
2015-02-01,FOODS_3,FOODS_3_770,82
2015-03-01,FOODS_3,FOODS_3_770,43
2015-04-01,FOODS_3,FOODS_3_770,42
2015-05-01,FOODS_3,FOODS_3_770,46
2015-06-01,FOODS_3,FOODS_3_770,25
2015-07-01,FOODS_3,FOODS_3_770,23
2015-08-01,FOODS_3,FOODS_3_770,20
2015-09-01,FOODS_3,FOODS_3_770,21
2015-10-01,FOODS_3,FOODS_3_770,12
2015-11-01,FOODS_3,FOODS_3_770,30
2015-12-01,FOODS_3,FOODS_3_770,26
2016-01-01,FOODS_3,FOODS_3_770,17
2016-02-01,FOODS_3,FOODS_3_770,30
2016-03-01,FOODS_3,FOODS_3_770,43
2016-04-01,FOODS_3,FOODS_3_770,32
2016-05-01,FOODS_3,FOODS_3_770,29
2011-01-01,FOODS_3,FOODS_3_818,0
2011-02-01,FOODS_3,FOODS_3_818,0
2011-03-01,FOODS_3,FOODS_3_818,0
2011-04-01,FOODS_3,FOODS_3_818,0
2011-05-01,FOODS_3,FOODS_3_818,0
2011-06-01,FOODS_3,FOODS_3_818,0
2011-07-01,FOODS_3,FOODS_3_818,0
2011-08-01,FOODS_3,FOODS_3_818,0
2011-09-01,FOODS_3,FOODS_3_818,0
2011-10-01,FOODS_3,FOODS_3_818,0
2011-11-01,FOODS_3,FOODS_3_818,0
2011-12-01,FOODS_3,FOODS_3_818,0
2012-01-01,FOODS_3,FOODS_3_818,0
2012-02-01,FOODS_3,FOODS_3_818,0
2012-03-01,FOODS_3,FOODS_3_818,0
2012-04-01,FOODS_3,FOODS_3_818,0
2012-05-01,FOODS_3,FOODS_3_818,35
2012-06-01,FOODS_3,FOODS_3_818,82
2012-07-01,FOODS_3,FOODS_3_818,93
2012-08-01,FOODS_3,FOODS_3_818,43
2012-09-01,FOODS_3,FOODS_3_818,29
2012-10-01,FOODS_3,FOODS_3_818,36
2012-11-01,FOODS_3,FOODS_3_818,81
2012-12-01,FOODS_3,FOODS_3_818,94
2013-01-01,FOODS_3,FOODS_3_818,93
2013-02-01,FOODS_3,FOODS_3_818,87
2013-03-01,FOODS_3,FOODS_3_818,113
2013-04-01,FOODS_3,FOODS_3_818,103
2013-05-01,FOODS_3,FOODS_3_818,101
2013-06-01,FOODS_3,FOODS_3_818,61
2013-07-01,FOODS_3,FOODS_3_818,93
2013-08-01,FOODS_3,FOODS_3_818,88
2013-09-01,FOODS_3,FOODS_3_818,76
2013-10-01,FOODS_3,FOODS_3_818,78
2013-11-01,FOODS_3,FOODS_3_818,60
2013-12-01,FOODS_3,FOODS_3_818,65
2014-01-01,FOODS_3,FOODS_3_818,79
2014-02-01,FOODS_3,FOODS_3_818,95
2014-03-01,FOODS_3,FOODS_3_818,118
2014-04-01,FOODS_3,FOODS_3_818,96
2014-05-01,FOODS_3,FOODS_3_818,82
2014-06-01,FOODS_3,FOODS_3_818,74
2014-07-01,FOODS_3,FOODS_3_818,70
2014-08-01,FOODS_3,FOODS_3_818,89
2014-09-01,FOODS_3,FOODS_3_818,69
2014-10-01,FOODS_3,FOODS_3_818,89
2014-11-01,FOODS_3,FOODS_3_818,120
2014-12-01,FOODS_3,FOODS_3_818,179
2015-01-01,FOODS_3,FOODS_3_818,113
2015-02-01,FOODS_3,FOODS_3_818,101
2015-03-01,FOODS_3,FOODS_3_818,79
2015-04-01,FOODS_3,FOODS_3_818,110
2015-05-01,FOODS_3,FOODS_3_818,98
2015-06-01,FOODS_3,FOODS_3_818,95
2015-07-01,FOODS_3,FOODS_3_818,108
2015-08-01,FOODS_3,FOODS_3_818,96
2015-09-01,FOODS_3,FOODS_3_818,101
2015-10-01,FOODS_3,FOODS_3_818,74
2015-11-01,FOODS_3,FOODS_3_818,42
2015-12-01,FOODS_3,FOODS_3_818,111
2016-01-01,FOODS_3,FOODS_3_818,120
2016-02-01,FOODS_3,FOODS_3_818,99
2016-03-01,FOODS_3,FOODS_3_818,97
2016-04-01,FOODS_3,FOODS_3_818,85
2016-05-01,FOODS_3,FOODS_3_818,48
2011-01-01,FOODS_3,FOODS_3_825,0
2011-02-01,FOODS_3,FOODS_3_825,54
2011-03-01,FOODS_3,FOODS_3_825,0
2011-04-01,FOODS_3,FOODS_3_825,36
2011-05-01,FOODS_3,FOODS_3_825,31
2011-06-01,FOODS_3,FOODS_3_825,42
2011-07-01,FOODS_3,FOODS_3_825,45
2011-08-01,FOODS_3,FOODS_3_825,21
2011-09-01,FOODS_3,FOODS_3_825,53
2011-10-01,FOODS_3,FOODS_3_825,50
2011-11-01,FOODS_3,FOODS_3_825,38
2011-12-01,FOODS_3,FOODS_3_825,47
2012-01-01,FOODS_3,FOODS_3_825,60
2012-02-01,FOODS_3,FOODS_3_825,52
2012-03-01,FOODS_3,FOODS_3_825,50
2012-04-01,FOODS_3,FOODS_3_825,34
2012-05-01,FOODS_3,FOODS_3_825,35
2012-06-01,FOODS_3,FOODS_3_825,18
2012-07-01,FOODS_3,FOODS_3_825,0
2012-08-01,FOODS_3,FOODS_3_825,0
2012-09-01,FOODS_3,FOODS_3_825,0
2012-10-01,FOODS_3,FOODS_3_825,0
2012-11-01,FOODS_3,FOODS_3_825,0
2012-12-01,FOODS_3,FOODS_3_825,0
2013-01-01,FOODS_3,FOODS_3_825,0
